"id";"COMPOSIZIONE";"cl";"SEL";"ncol";"ccol";"nart";"Descrizione";"Collezione";"PRE";"PREC";"PRO";"PROC";"VEND";"VENDC";"LANC";"CONQ";"VA";"PIU";"DAOF";"FIL";"COL";"LF";"CQF";"VAS";"DAORDFINALE";"query per fronitore_PF";"MAGCF";"MAGC";"CLIENTE1";"ORDINE1";"CLIENTE2";"ORDINE2";"CLIENTE3";"ORDINE3";"CLIENTE4";"ORDINE4";"ORDTOT";"CARICA";"ORD";"ORM";"ORS";"RES";"OT";"SommaDiDAARR";"CARICAF";"ORDF";"ORMF";"ORSF";"RESF";"OTF";"DAARF";"clie";"Espr1";"cl2";"DAARFORN";"OTFORN";"CARICAFORN";"PV";"PPRO";"PPRE";"pv1";"ppre1"
"A5.FAC.601.M67MMFNC";"100%WV";"XINAO";-1;8832628;"A5.FAC.601.M67";8829187;"Empire nm2/60";"MMFNC";2605,66;5963,00;2605,66;5963,00;2605,66;5963,00;;;;0,00;2606,66;"A5.FAC.601";"M67";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;307,53;307,53;307,53;307,53;307,53
"A5.FAC.601.N99IBLNC";"100%WV";"XINAO";-1;8829193;"A5.FAC.601.N99";8829187;"Empire nm2/60";"IBLNC";85,90;560,00;86,66;565,00;60,29;393,00;;;;0,00;864,11;"A5.FAC.601";"N99";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.601.N99MMFNC";"100%WV";"XINAO";-1;8829193;"A5.FAC.601.N99";8829187;"Empire nm2/60";"MMFNC";776,44;3470,00;776,44;3470,00;776,44;3470,00;;;;0,00;864,11;"A5.FAC.601";"N99";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;753,83;753,83;753,83;753,83;753,83
"A5.FAC.601.NE6IBLNC";"100%WV";"XINAO";-1;8829194;"A5.FAC.601.NE6";8829187;"Empire nm2/60";"IBLNC";53,12;328,00;54,10;332,00;39,77;246,00;;;;0,00;55,10;"A5.FAC.601";"NE6";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.601.REAIBLNC";"100%WV";"XINAO";-1;8829196;"A5.FAC.601.REA";8829187;"Empire nm2/60";"IBLNC";46,49;289,00;46,27;287,00;35,00;218,00;;;;0,00;47,27;"A5.FAC.601";"REA";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.601.T20MMFNC";"100%WV";"XINAO";-1;8832629;"A5.FAC.601.T20";8829187;"Empire nm2/60";"MMFNC";0,69;338,00;0,69;338,00;0,69;338,00;;;;0,00;1,69;"A5.FAC.601";"T20";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;0,04;0,04;0,04;0,04;0,04
"A5.FAC.601.TB0IBLNC";"100%WV";"XINAO";-1;8829197;"A5.FAC.601.TB0";8829187;"Empire nm2/60";"IBLNC";85,33;479,00;81,48;458,00;58,60;327,00;;;;0,00;82,48;"A5.FAC.601";"TB0";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.601.UD5IBLNC";"100%WV";"XINAO";-1;8829198;"A5.FAC.601.UD5";8829187;"Empire nm2/60";"IBLNC";65,58;413,00;66,46;421,00;45,65;290,00;;;;0,00;67,46;"A5.FAC.601";"UD5";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.601.W80MMFNC";"100%WV";"XINAO";-1;8832630;"A5.FAC.601.W80";8829187;"Empire nm2/60";"MMFNC";13,98;464,00;13,98;464,00;13,98;464,00;;;;0,00;14,98;"A5.FAC.601";"W80";0,00;0,00;0,00;7388,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.602.B20MS1NC";"100%WV";"XINAO";-1;8833985;"A5.FAC.602.B20";8819748;"Prime nm 2/60";"MS1NC";334,14;6048,00;334,14;6048,00;334,14;6048,00;;;;0,00;335,14;"A5.FAC.602";"B20";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;324,41;324,41;324,41;324,41;324,41
"A5.FAC.602.E69MS1NC";"100%WV";"XINAO";-1;8833987;"A5.FAC.602.E69";8819748;"Prime nm 2/60";"MS1NC";63,30;389,00;63,30;389,00;63,30;389,00;;;;0,00;64,30;"A5.FAC.602";"E69";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;61,46;61,46;61,46;61,46;61,46
"A5.FAC.602.EC1MS1NC";"100%WV";"XINAO";-1;8833989;"A5.FAC.602.EC1";8819748;"Prime nm 2/60";"MS1NC";54,69;479,00;54,69;479,00;54,69;479,00;;;;0,00;55,69;"A5.FAC.602";"EC1";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;53,10;53,10;53,10;53,10;53,10
"A5.FAC.602.I22MS1NC";"100%WV";"XINAO";-1;8833990;"A5.FAC.602.I22";8819748;"Prime nm 2/60";"MS1NC";21,80;134,00;21,80;134,00;21,80;134,00;;;;0,00;22,80;"A5.FAC.602";"I22";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;21,17;21,17;21,17;21,17;21,17
"A5.FAC.602.N21MS1NC";"100%WV";"XINAO";-1;8847887;"A5.FAC.602.N21";8819748;"Prime nm 2/60";"MS1NC";29,56;214,00;29,56;214,00;29,56;214,00;;;;0,00;30,56;"A5.FAC.602";"N21";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;28,70;28,70;28,70;28,70;28,70
"A5.FAC.602.N50MS1NC";"100%WV";"XINAO";-1;8833991;"A5.FAC.602.N50";8819748;"Prime nm 2/60";"MS1NC";33,07;197,00;33,07;197,00;33,07;197,00;;;;0,00;34,07;"A5.FAC.602";"N50";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;32,11;32,11;32,11;32,11;32,11
"A5.FAC.602.N99MS1NC";"100%WV";"XINAO";-1;8833993;"A5.FAC.602.N99";8819748;"Prime nm 2/60";"MS1NC";231,07;1859,00;231,07;1859,00;231,07;1859,00;;;;0,00;232,07;"A5.FAC.602";"N99";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;224,34;224,34;224,34;224,34;224,34
"A5.FAC.602.TB0MS1NC";"100%WV";"XINAO";-1;8833998;"A5.FAC.602.TB0";8819748;"Prime nm 2/60";"MS1NC";85,60;526,00;85,60;526,00;85,60;526,00;;;;0,00;86,60;"A5.FAC.602";"TB0";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;83,10;83,10;83,10;83,10;83,10
"A5.FAC.602.UD9MS1NC";"100%WV";"XINAO";-1;8834000;"A5.FAC.602.UD9";8819748;"Prime nm 2/60";"MS1NC";1008,15;8245,00;1008,15;8245,00;1008,15;8245,00;;;;0,00;1009,15;"A5.FAC.602";"UD9";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;978,79;978,79;978,79;978,79;978,79
"A5.FAC.602.WE5MS1NC";"100%WV";"XINAO";-1;8834001;"A5.FAC.602.WE5";8819748;"Prime nm 2/60";"MS1NC";508,94;3387,00;508,94;3387,00;508,94;3387,00;;;;0,00;509,94;"A5.FAC.602";"WE5";0,00;0,00;0,00;2380,37;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;494,12;494,12;494,12;494,12;494,12
"A5.FAC.608.B20MA1NC";"100%WS";"NINGXIAXINAO";-1;8823388;"A5.FAC.608.B20";8804602;"Prestige nm 2/26";"MA1NC";269,69;5963,00;250,36;5508,00;172,68;3825,00;;;;0,00;251,36;"A5.FAC.608";"B20";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.ED2MA1NC";"100%WS";"NINGXIAXINAO";-1;8823390;"A5.FAC.608.ED2";8804602;"Prestige nm 2/26";"MA1NC";652,43;4289,00;590,75;3936,00;427,12;2777,00;;;;0,00;591,75;"A5.FAC.608";"ED2";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.EHAMA1NC";"100%WS";"NINGXIAXINAO";-1;8846787;"A5.FAC.608.EHA";8804602;"Prestige nm 2/26";"MA1NC";65,32;273,00;58,11;244,00;37,14;156,00;;;;0,00;59,11;"A5.FAC.608";"EHA";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.GB7MA1NC";"100%WS";"NINGXIAXINAO";-1;8843738;"A5.FAC.608.GB7";8804602;"Prestige nm 2/26";"MA1NC";93,96;449,00;89,79;431,00;72,79;350,00;;;;0,00;90,79;"A5.FAC.608";"GB7";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.N04MA1NC";"100%WS";"NINGXIAXINAO";-1;8823393;"A5.FAC.608.N04";8804602;"Prestige nm 2/26";"MA1NC";51,66;3384,00;49,52;3141,00;28,66;2186,00;;;;0,00;50,52;"A5.FAC.608";"N04";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.N15MA1NC";"100%WS";"NINGXIAXINAO";-1;8823394;"A5.FAC.608.N15";8804602;"Prestige nm 2/26";"MA1NC";97,06;429,00;89,46;395,00;55,09;246,00;;;;0,00;90,46;"A5.FAC.608";"N15";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.N99MA1NC";"100%WS";"NINGXIAXINAO";-1;8823395;"A5.FAC.608.N99";8804602;"Prestige nm 2/26";"MA1NC";73,43;878,00;71,49;823,00;47,07;556,00;;;;0,00;72,49;"A5.FAC.608";"N99";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.R45MA1NC";"100%WS";"NINGXIAXINAO";-1;8957368;"A5.FAC.608.R45";8804602;"Prestige nm 2/26";"MA1NC";313,65;2394,00;287,88;2203,00;204,37;1516,00;;;;0,00;288,88;"A5.FAC.608";"R45";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.T17MA1NC";"100%WS";"NINGXIAXINAO";-1;8823396;"A5.FAC.608.T17";8804602;"Prestige nm 2/26";"MA1NC";52,26;2420,00;49,92;2225,00;30,88;1536,00;;;;0,00;50,92;"A5.FAC.608";"T17";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.UD1MA1NC";"100%WS";"NINGXIAXINAO";-1;8823398;"A5.FAC.608.UD1";8804602;"Prestige nm 2/26";"MA1NC";164,90;2017,00;156,87;1881,00;102,24;1248,00;;;;0,00;157,87;"A5.FAC.608";"UD1";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.608.W80MA1NC";"100%WS";"NINGXIAXINAO";-1;8823399;"A5.FAC.608.W80";8804602;"Prestige nm 2/26";"MA1NC";76,49;376,00;72,73;356,00;52,61;257,00;;;;0,00;73,73;"A5.FAC.608";"W80";0,00;0,00;0,00;1777,93;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.609.B01MIBNC";"100%WV";"XINAO";-1;8834002;"A5.FAC.609.B01";8823400;"Cashfeel nm 2/48";"MIBNC";257,76;1293,00;257,76;1293,00;257,76;1293,00;;;;0,00;258,76;"A5.FAC.609";"B01";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.609.BB4MORNC";"100%WV";"XINAO";-1;8844922;"A5.FAC.609.BB4";8823400;"Cashfeel nm 2/48";"MORNC";46,09;233,00;44,70;226,00;33,02;167,00;;;;0,00;45,70;"A5.FAC.609";"BB4";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.609.BS4MIBNC";"100%WV";"XINAO";-1;8834003;"A5.FAC.609.BS4";8823400;"Cashfeel nm 2/48";"MIBNC";55,23;250,00;55,23;250,00;55,23;250,00;;;;0,00;56,23;"A5.FAC.609";"BS4";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.609.N99MIBNC";"100%WV";"XINAO";-1;8844566;"A5.FAC.609.N99";8823400;"Cashfeel nm 2/48";"MIBNC";41,84;198,00;41,84;198,00;41,84;198,00;;;;0,00;158,72;"A5.FAC.609";"N99";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.609.N99MORNC";"100%WV";"XINAO";-1;8844566;"A5.FAC.609.N99";8823400;"Cashfeel nm 2/48";"MORNC";129,52;671,00;115,87;600,00;77,95;404,00;;;;0,00;158,72;"A5.FAC.609";"N99";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.609.UB2MORNC";"100%WV";"XINAO";-1;8844923;"A5.FAC.609.UB2";8823400;"Cashfeel nm 2/48";"MORNC";5,90;233,00;5,72;226,00;4,23;167,00;;;;0,00;6,72;"A5.FAC.609";"UB2";0,00;0,00;0,00;526,15;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.611.B38MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832631;"A5.FAC.611.B38";8823402;"70%WO 30%WS nm2/18";"MORNC";708,43;4716,00;634,50;4285,00;447,28;3064,00;;;;0,00;635,50;"A5.FAC.611";"B38";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;4,57;5,82;6,30;4,57;6,30
"A5.FAC.611.BB6DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8844924;"A5.FAC.611.BB6";8823402;"70%WO 30%WS nm2/18";"DIFNC";108,15;1100,00;108,15;1100,00;108,15;1100,00;;;;0,00;109,15;"A5.FAC.611";"BB6";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.E72DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8989223;"A5.FAC.611.E72";8823402;"70%WO 30%WS nm2/18";"DIFNC";408,80;1900,00;408,80;1900,00;408,80;1900,00;;;;0,00;409,80;"A5.FAC.611";"E72";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.ED8MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832632;"A5.FAC.611.ED8";8823402;"70%WO 30%WS nm2/18";"MORNC";117,50;646,00;107,26;593,00;70,13;403,00;;;;0,00;108,26;"A5.FAC.611";"ED8";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.I22MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832634;"A5.FAC.611.I22";8823402;"70%WO 30%WS nm2/18";"MORNC";202,18;735,00;188,23;688,00;150,38;552,00;;;;0,00;189,23;"A5.FAC.611";"I22";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.MC8MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8946682;"A5.FAC.611.MC8";8823402;"70%WO 30%WS nm2/18";"MORNC";58,13;230,00;57,72;231,00;41,81;170,00;;;;0,00;58,72;"A5.FAC.611";"MC8";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.N13DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8989224;"A5.FAC.611.N13";8823402;"70%WO 30%WS nm2/18";"DIFNC";185,40;800,00;185,40;800,00;185,40;800,00;;;;0,00;186,40;"A5.FAC.611";"N13";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.N48MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832635;"A5.FAC.611.N48";8823402;"70%WO 30%WS nm2/18";"MORNC";480,32;3793,00;434,49;3473,00;315,33;2444,00;;;;0,00;435,49;"A5.FAC.611";"N48";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.N52DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8989225;"A5.FAC.611.N52";8823402;"70%WO 30%WS nm2/18";"DIFNC";2,57;500,00;2,57;500,00;2,57;500,00;;;;0,00;3,57;"A5.FAC.611";"N52";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.N99DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8849598;"A5.FAC.611.N99";8823402;"70%WO 30%WS nm2/18";"DIFNC";185,40;800,00;185,40;800,00;185,40;800,00;;;;0,00;392,33;"A5.FAC.611";"N99";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.N99MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8849598;"A5.FAC.611.N99";8823402;"70%WO 30%WS nm2/18";"MORNC";223,56;1003,00;205,93;924,00;143,53;644,00;;;;0,00;392,33;"A5.FAC.611";"N99";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.RB7MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832636;"A5.FAC.611.RB7";8823402;"70%WO 30%WS nm2/18";"MORNC";282,52;2063,00;259,10;1871,00;184,40;1339,00;;;;0,00;260,10;"A5.FAC.611";"RB7";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.UD1DIFNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832637;"A5.FAC.611.UD1";8823402;"70%WO 30%WS nm2/18";"DIFNC";314,56;1400,00;314,56;1400,00;314,56;1400,00;;;;0,00;838,39;"A5.FAC.611";"UD1";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.UD1MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832637;"A5.FAC.611.UD1";8823402;"70%WO 30%WS nm2/18";"MORNC";579,76;4928,00;522,83;4445,00;374,66;3193,00;;;;0,00;838,39;"A5.FAC.611";"UD1";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.W83MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832638;"A5.FAC.611.W83";8823402;"70%WO 30%WS nm2/18";"MORNC";833,63;4066,00;737,02;3628,00;525,68;2536,00;;;;0,00;738,02;"A5.FAC.611";"W83";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.WG4MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8903831;"A5.FAC.611.WG4";8823402;"70%WO 30%WS nm2/18";"MORNC";67,09;259,00;65,59;254,00;43,39;168,00;;;;0,00;66,59;"A5.FAC.611";"WG4";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.611.Z17MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832639;"A5.FAC.611.Z17";8823402;"70%WO 30%WS nm2/18";"MORNC";237,98;1356,00;213,79;1223,00;161,89;914,00;;;;0,00;214,79;"A5.FAC.611";"Z17";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;131,49;165,54;178,98;131,49;178,98
"A5.FAC.611.Z34MORNC";"70%WO + 30%WS";"NINGXIAXINAO";-1;8832640;"A5.FAC.611.Z34";8823402;"70%WO 30%WS nm2/18";"MORNC";13,26;56,00;13,97;59,00;10,89;46,00;;;;0,00;14,97;"A5.FAC.611";"Z34";0,00;0,00;0,00;4661,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;;;;;
"A5.FAC.613.EB0IBLNC";"86%WO + 10%PA + 4%MZ";"XINAO";-1;8828861;"A5.FAC.613.EB0";8828860;"Galaxy nm2/56";"IBLNC";16,01;92,00;16,71;96,00;11,48;66,00;;;;0,00;17,71;"A5.FAC.613";"EB0";0,00;0,00;0,00;219,87;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.613.N99IBLNC";"86%WO + 10%PA + 4%MZ";"XINAO";-1;8828862;"A5.FAC.613.N99";8828860;"Galaxy nm2/56";"IBLNC";67,24;404,00;66,77;401,00;45,85;275,00;;;;0,00;67,77;"A5.FAC.613";"N99";0,00;0,00;0,00;219,87;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.613.RD8IBLNC";"86%WO + 10%PA + 4%MZ";"XINAO";-1;8828863;"A5.FAC.613.RD8";8828860;"Galaxy nm2/56";"IBLNC";93,54;548,00;90,60;531,00;63,68;373,00;;;;0,00;91,60;"A5.FAC.613";"RD8";0,00;0,00;0,00;219,87;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.613.RG0IBLNC";"86%WO + 10%PA + 4%MZ";"XINAO";-1;8828864;"A5.FAC.613.RG0";8828860;"Galaxy nm2/56";"IBLNC";14,27;82,00;14,97;86,00;10,44;60,00;;;;0,00;15,97;"A5.FAC.613";"RG0";0,00;0,00;0,00;219,87;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.613.W93IBLNC";"86%WO + 10%PA + 4%MZ";"XINAO";-1;8828865;"A5.FAC.613.W93";8828860;"Galaxy nm2/56";"IBLNC";25,28;146,00;25,81;149,00;18,33;106,00;;;;0,00;26,81;"A5.FAC.613";"W93";0,00;0,00;0,00;219,87;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"XINAO";289,35;1222,00;927,03;;;;;
"A5.FAC.614.B20MS1NC";"100%WO";"NINGXIAXINAO";-1;8834004;"A5.FAC.614.B20";8819750;"Pure nm2/36";"MS1NC";242,27;976,00;242,27;976,00;242,27;976,00;;;;0,00;243,27;"A5.FAC.614";"B20";0,00;0,00;0,00;4512,67;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"NINGXIAXINAO";2425,00;2425,00;;235,21;235,21;235,21;235,21;235,21
